"Titularidad","Nombre","Dirección","CP","Municipio","Teléfono","Plazas","URL","Latitud","Longitud","Actualizado","Provincia"
"Privada","Residencia Novavida","Calle Mirador 1","24514","Corullón","987 54 03 68",64,"www.residencianovavida.com",42.580486,-6.818827,"7-07-20 00:14:44","León"
"Pública local","Residencia para personas mayores Los Ángeles","Calle La Vega 3","24280","Benavides","987 37 14 38",43,NA,42.505034,-5.893114,"15-04-20 00:14:44","León"
"Privada","Centro Residencial Las Nieves","Calle de la Vega 64","24470","Páramo del Sil","987 52 65 77",49,"centroresidenciallasnieves.com",42.819265,-6.497312,"8-04-20 00:14:44","León"
"Privada","Residencia La Rosaleda","Avenida Constitución 5","24404","Ponferrada","987 41 12 58",131,NA,42.555306,-6.60375,"5-04-20 00:14:44","León"
"Privada","Residencia de 3ª edad","Carretera de Valdefresno s/n","24228","Valdefresno","987 26 90 58",30,NA,42.585698,-5.512916,"8-03-20 00:14:44","León"
"Privada","Residencia Vega del Órbigo","Calle Don Pedro El Oculista 99","24750","Bañeza (La)","987 64 15 08 / 987 65 52 50",28,NA,42.292709,-5.889328,"11-06-20 00:14:44","León"
"Privada","Centro de mayores Alicia","Calle Renueva 22","24234","Villamañán","987 76 74 22",83,"www.centrodemayoresalicia.es",42.31995,-5.581197,"3-04-20 00:14:44","León"
"Privada sin fin de lucro","Residencia San José","Calle Octavio Álvarez Carballo 1","24004","León","987 20 43 52 / 987 21 69 15",280,NA,42.591113,-5.570552,"8-03-20 00:14:44","León"
"Pública local","Residencia de personas mayores Flor y Felisa","Calle La Iglesia s/n","24319","Noceda del Bierzo","987 05 50 18",33,NA,42.713465,-6.397792,"20-07-20 00:14:44","León"
"Privada","Residencia geriátrica San Miguel","Calle La Cantara s/n","24358","Villarejo de Órbigo","987 37 60 33 / 616 99 71 56",31,"www.residenciageriatricasanmiguel.com",42.413083,-5.882422,"26-01-20 00:14:44","León"
"Privada","Residencia geriátrica Aldeas Betania","Travesía de la Iglesia 6","24358","Villarejo de Órbigo","987 37 65 00",70,NA,42.443499,-5.901689,"8-04-20 00:14:44","León"
"Pública local","Centro geriátrico San Roque","Calle Brindis Morán s/n","24380","Puente de Domingo Flórez","987 46 08 06",64,"www.araliaservicios.es/centro/león-puente-dflórez",42.413648,-6.828685,"8-03-20 00:14:44","León"
"Privada","Residencia San Froilán","Calle Los Molinos 20","24192","Onzonilla","987 28 95 16",36,"www.residenciasanfroilan.es",42.546668,-5.561463,"5-04-20 00:14:44","León"
"Privada","Residencia de ancianos San Antonio","Avenida de León 91","24196","Sariegos","987 28 83 18",15,"confiadependencia.com/sanantonio.html",42.6531,-5.605532,"26-01-20 00:14:44","León"
"Privada","Residencia de mayores Conde de Toreno","Carretera de Ponferrada a La Espina Km. 21.3","24450","Toreno","987 52 78 30",88,"www.araliaservicios.es/centro/león-toreno",42.697567,-6.529346,"27-03-20 00:14:44","León"
"Privada sin fin de lucro","Residencia San Francisco de Asís","Carretera de Santa Columba Km. 1","24700","Astorga","987 61 55 00 / 987 60 41 85",49,NA,42.459,-6.07225,"4-04-20 00:14:44","León"
"Privada","Orpea León II","Calle Cofradía de Ciento 2","24009","San Andrés del Rabanedo","987 80 78 05",63,"orpea.es/centros-residencias/residencia-para-mayores-leon-ii",42.597382,-5.588136,"8-04-20 00:14:44","León"
"Privada sin fin de lucro","Centro Residencial San Nicolás","Camino del Río s/n","24420","Fabero","987 55 13 75",74,"www.fundacionayalde.com",42.772175,-6.627249,"7-04-20 00:14:44","León"
"Pública autonómica","Residencia mixta para personas mayores","Calle Ramón González Alegre 10","24403","Ponferrada","987 42 96 73",204,NA,42.547923,-6.612119,"3-04-20 00:14:44","León"
"Privada","Orpea León I","Calle Primero de Mayo 3","24008","León","987 80 46 31",87,"orpea.es/centros-residencias/residencia-ancianos-leon-i",42.611407,-5.588374,"11-04-20 00:14:44","León"
"Privada","Residencia El Robledal","Calle Arroyo Jalón s/n","24314","Castropodame","987 51 60 60",39,"www.residenciarobledal.com",42.602176,-6.442903,"4-04-20 00:14:44","León"
"Pública local","Residencia Vegas del Condado","Plaza Alcalde Moisés García Jalón 1","24153","Vegas del Condado","987 34 03 32",24,NA,42.6835,-5.36431,"23-07-20 00:14:44","León"
"Privada","Residencia para mayores Los Rosales","Avenida de León 236","24196","Sariegos","696 30 46 83",50,"www.centroresidenciallosrosales.com",42.645975,-5.604352,"5-04-20 00:14:44","León"
"Privada","Residencia Juan Pablo II","Calle Víctor de los Ríos 23","24006","León","987 21 83 25",40,NA,42.596946,-5.56215,"10-04-20 00:14:44","León"
"Privada","Casa de 3ª edad Virgen de Villaverde","Calle del Artesiano 7","24768","Soto de la Vega","987 64 41 64",24,NA,42.341949,-5.91304,"3-05-20 00:14:44","León"
"Privada sin fin de lucro","Residencia de ancianos San Lázaro","Calle Ribadeo 1","24500","Villafranca del Bierzo","987 54 01 11",50,NA,42.608561,-6.810799,"15-04-20 00:14:44","León"
"Pública local","Residencia municipal de Rioseco de Tapia","Calle Parque 7","24275","Rioseco de Tapia","987 59 00 34",30,NA,42.729297,-5.792645,"9-04-20 00:14:44","León"
"Privada","Residencia de mayores Reto a la Esperanza","Calle Los Perales 3","24391","Valverde de la Virgen","987 30 09 95",29,"residenciasreto.com",42.556661,-5.671792,"5-04-20 00:14:44","León"
"Pública local","Residencia San Antonio Abad","Calle Campo de la Feria 4","24560","Toral de los Vados","987 54 48 16",46,NA,42.542266,-6.77534,"6-07-20 00:14:44","León"
"Privada","Residencia de ancianos Nuestra Señora de la Encina","Calle Josefina Gavilanes González 89","24414","Ponferrada","987 40 33 15",80,NA,42.537827,-6.561259,"4-04-20 00:14:44","León"
"Privada","Residencia León","Avenida de los Peregrinos 40 - 42","24008","León","987 84 02 64",120,"orpea.es/centros-residencias/centro-dia-residencia-ancianos-jaen-andujar",42.612043,-5.591056,"5-05-20 00:14:44","León"
"Privada","Residencia Piedras Blancas San Isidro","Calle Maestros Hermanos Alavarado 2","24008","León","671 64 18 72",116,NA,42.630103,-5.598649,"9-01-20 00:14:44","León"
"Privada","Residencia de ancianos El Roble","Carretera de Ponferrada a La Espina s/n","24110","Villablino","987 49 20 18",25,NA,42.950262,-6.366158,"9-04-20 00:14:44","León"
"Privada sin fin de lucro","Residencia Atardecer","Calle Real 20","24195","Villaquilambre","987 30 74 16 / 987 30 73 14",78,NA,42.626727,-5.563922,"5-04-20 00:14:44","León"
"Pública local","Residencia El Camino","Plaza del Santuario s/n","24540","Cacabelos","987 54 64 50",46,"www.lasencinassg.com/indexcamino.php",42.6001,-6.73126,"14-09-20 00:14:44","León"
"Pública local","Residencia geriátrica San Blas","Calle Los Ancares 1","24420","Fabero","987 55 09 77",86,NA,42.768274,-6.631742,"7-05-20 00:14:44","León"
"Privada","Residencia de personas mayores Santa Marina del Rey","Calle Beatos Francisco Alfredo, Juan Antonio y Marcelino 2 - 4","24393","Santa Marina del Rey","987 37 75 09",51,"www.afasantamarina.es",42.515039,-5.860915,"9-04-20 00:14:44","León"
"Privada","DomusVi Nuestra Señora del Camino","Calle Monseñor Ramón Zubieta 10","24198","Valverde de la Virgen","987 30 23 47 / 987 30 23 48",341,"www.domusvi.es/residencia-de-mayores-virgen-del-camino",42.577827,-5.642041,"19-07-20 00:14:44","León"
"Privada","Centro Gerontológico Valle del Duerna","Calle La Granja s/n","24764","Palacios de la Valduerna","987 66 56 00",36,NA,42.326506,-5.943268,"3-04-20 00:14:44","León"
"Privada","Residencia Los Ángeles del Páramo","Carretera Circunvalación s/n","24240","Santa María del Páramo","987 35 10 20",49,NA,42.352927,-5.76383,"15-04-20 00:14:44","León"
"Pública local","Residencia Mansilla de las Mulas","Avenida de Villa de Lil s/n","24210","Mansilla de las Mulas","987 31 18 24",91,NA,42.495526,-5.420721,"3-04-20 00:14:44","León"
"Privada","Residencia San Juan Bautista","Plaza de la Catedral 7","24700","Astorga","987 61 69 00",140,"hijascaridad.org",42.457388,-6.057133,"9-04-20 00:14:44","León"
"Privada","Residencia de mayores El Portillo","Camino Santa Olaja 24","24227","Valdefresno","987 26 90 19 / 987 26 90 07 / 987 26 90 21",105,"www.residenciaelportillo.es",42.568378,-5.52865,"10-04-20 00:14:44","León"
"Pública autonómica","Centro Sociosanitario Valle de Laciana","Avenida de Asturias s/n","24100","Villablino","987 48 10 57",60,NA,42.940089,-6.317205,"3-04-20 00:14:44","León"
"Privada","Centro Geriátrico Santa María II","Carretera de Fabero s/n","24412","Cabañas Raras","987 45 33 64",31,NA,42.624452,-6.641273,"26-01-20 00:14:44","León"
"Privada sin fin de lucro","Complejo residencial Mensajeros de la Paz","Calle Doctor Mérida Pérez 3","24750","Bañeza (La)","987 65 61 71 / 987 65 62 71",240,NA,42.29667,-5.908309,"6-07-20 00:14:44","León"
"Pública local","Residencia de ancianos Edad Dorada Santa María del Azogue","Calle Calvo Sotelo 19","24220","Valderas","987 76 25 10",26,NA,42.078479,-5.442981,"4-04-20 00:14:44","León"
"Privada","Centro Residencial Otazu","Avenida Lancia 4","24004","León","987 88 00 01",84,NA,42.593994,-5.573135,"9-01-20 00:14:44","León"
"Privada","Residencia geriátrica El Valle","Avenida Constantino Gancedo 22","24100","Villablino","987 48 05 59",38,"www.residenciaelvalle.es",42.939376,-6.324786,"8-04-20 00:14:44","León"
"Privada sin fin de lucro","Hogar 70 - Residencia de mayores","Calle Deportes 25","24411","Ponferrada","987 45 53 66 / 987 45 52 34",70,NA,42.568428,-6.640185,"3-04-20 00:14:44","León"
"Privada","Residencia Geriátrica La Regenta","Calle Santa Teresa 2","24220","Valderas","987 76 31 00",27,NA,42.076802,-5.443925,"26-01-20 00:14:44","León"
"Pública local","Residencia de mayores El Pinar","NA El Pinar s/n","24721","Luyego","987 60 08 20",37,"www.labedolina.es",42.3156,-6.2086,"5-05-20 00:14:44","León"
"Privada","Residencia La Piñera","Camino La Baragaña 101","24430","Vega de Espinareda","987 13 48 47",65,"www.lasencinassg.com/residencias/pinera-vega-de-espinareda/",42.731877,-6.660279,"20-07-20 00:14:44","León"
"Pública local","Residencia San Guillermo I y II","Calle San Guillermo 65 y Parque Infantil","24800","Cistierna","987 70 06 17",69,"www.cistierna.es/areas-municipales/residencia-san-guillermo/",42.806253,-5.120694,"26-01-20 00:14:44","León"
"Privada","Residencia Nuestra Señora de la Asunción","Calle Real s/n","24152","Vegaquemada","987 74 21 40 / 987 74 21 71",72,NA,42.821718,-5.335308,"5-04-20 00:14:44","León"
"Pública local","Residencia de ancianos El Salvador","Plaza del Salvador s/n","24717","Luyego","987 60 16 96",16,NA,42.373864,-6.257255,"6-04-20 00:14:44","León"
"Privada","Residencia Geriátrica Ordás","Carretera Garandilla s/n","24277","Santa María de Ordás","987 59 00 01",44,"www.residenciaordas.com",42.726139,-5.836227,"26-01-20 00:14:44","León"
"Pública local","Residencia de personas mayores","Calle El Puente 65","24734","Castrocontrigo","987 10 02 60",24,"www.araliaservicios.es/centro/león-castrocontrigo",42.183533,-6.185851,"3-04-20 00:14:44","León"
"Pública local","U. de habitación para la 3ª edad Villa de Alija","Calle Benavente s/n","24761","Alija del Infantado","987 66 75 27",48,NA,42.131056,-5.830533,"4-04-20 00:14:44","León"
"Privada","Residencia de mayores Virgen de la Guía","Calle Cayo Jesús Fernández Espino 1","24007","León","987 27 61 70",68,"www.virgendelaguia.com",42.60152,-5.561407,"13-09-20 00:14:44","León"
"Privada","Residencia Virgen de Covadonga","Calle Praguilla 13","24768","Soto de la Vega","987 64 24 26",24,NA,42.337871,-5.898935,"7-06-20 00:14:44","León"
"Privada","Residencia Virgen de Gracia","Avenida Constitución 74","24210","Mansilla de las Mulas","987 31 01 48",27,"www.residenciavirgendegracia.com",42.492585,-5.412642,"11-07-20 00:14:44","León"
"Privada","Residencia de 3ª edad Montejos del Camino","Avenida San Martín 2","24282","Valverde de la Virgen","987 30 30 10",22,"www.residenciamontejos.es",42.594764,-5.680667,"5-04-20 00:14:44","León"
"Privada","Casa de mayores Prazadiel","Carretera de León a Astorga s/n","24710","San Justo de la Vega","987 60 41 30",42,"www.prazadiel.com",42.453595,-6.008085,"3-04-20 00:14:44","León"
"Privada","Residencia Arroyo de Valdearcos","Camino de Cabañas 18","24223","Fresno de la Vega","987 77 03 12",72,"www.geriacyl.es",42.342061,-5.536755,"11-07-20 00:14:44","León"
"Privada","Caser Residencial León","Calle Burbia 2 - 6","24010","San Andrés del Rabanedo","987 87 56 08",120,"www.caseresidencial.es/leon",42.603507,-5.595609,"6-07-20 00:14:44","León"
"Pública local","Residencia de personas mayores Nuestra Señora de las Nieves","Calle Marcelino González 59","24836","Vegacervera","987 59 15 24",26,NA,42.888842,-5.534622,"21-11-20 00:14:44","León"
"Pública autonómica","Residencia mixta de personas mayores","Avenida Portugal 10","24009","León","987 20 20 11",153,NA,42.585682,-5.588462,"14-07-20 00:14:44","León"
"Privada","Centro Residencial Río Boeza","Paraje La Cortina s/n","24310","Folgoso de la Ribera","987 51 76 34",75,"www.rioboeza.es",42.618925,-6.352653,"8-04-20 00:14:44","León"
"Privada","Residencia Nuestra Señora del Olmo","Avenida León 3","24290","Santa Cristina de Valmadrigal","987 33 51 12",24,"www.confiadependencia.com/residencia-virgen-del-olmo.html",42.358012,-5.328509,"5-04-20 00:14:44","León"
"Privada sin fin de lucro","Residencia para mayores Virgen de los Desamparados","Calle Sol 3","24700","Astorga","987 61 53 18",260,NA,42.461339,-6.079726,"8-03-20 00:14:44","León"
"Pública local","Residencia de personas mayores La Solana","Calle La Vallina s/n","24746","Encinedo","987 66 41 79",31,"www.clecemayores.com/es/residencia/17/la-solana/",42.269761,-6.670493,"17-04-20 00:14:44","León"
"Privada","Residencia Virgen de Loreto","Calle León 57","24200","Valencia de Don Juan","987 75 08 49",70,NA,42.299162,-5.520101,"7-07-20 00:14:44","León"
"Privada","Residencia Nuestra Señora de Castrotierra","Calle Fueros Leoneses s/n","24750","Bañeza (La)","987 65 60 84",104,"www.mensajerosdelapaz.com",42.2948,-5.91478,"9-08-20 00:14:44","León"
"Privada","Residencia Buenos Aires","Calle Real 28","24356","Villazala","987 37 46 61",214,"www.residenciabuenosaires.es",42.434494,-5.871699,"6-05-20 00:14:44","León"
"Privada","Residencia San José","Calle Antonio Nicolás 45","24320","Sahagún","987 78 00 85",90,NA,42.370514,-5.03158,"12-07-20 00:14:44","León"
"Privada","Residència Sant Antoni de Pàdua","Calle Maria Sauret 3","25007","Lleida","973 23 47 47",88,"www.adesma.cat/sant-antoni-de-padua",41.617526,0.632046,"3-04-20 00:14:44","Lleida"
"Privada","Residència La Vall","Carretera de Berga s/n","25282","Sant Llorenç de Morunys","973 49 22 30",49,"www.fundaciolavall.com",42.135378,1.592077,"25-04-20 00:14:44","Lleida"
"Pública autonómica","Residència assistida Comtes d'Urgell","Calle Sant Diego de Califòrnia 16 - 42","25600","Balaguer","973 44 85 11",84,NA,41.791779,0.817892,"8-04-20 00:14:44","Lleida"
"Pública local","Residència de Bellver - Fundació pública de serveis Sant Roc","Calle Prat de la Riba 18","25720","Bellver de Cerdanya","973 51 01 24",30,NA,42.371113,1.778997,"8-04-20 00:14:44","Lleida"
"Privada","Hospital Pere Màrtir Colomés","Plaça de Guitart 1","25280","Solsona","973 48 00 84",93,NA,41.993361,1.51641,"12-07-20 00:14:44","Lleida"
"Privada","Residència geriátrica El Sagrat Cor de Benavent de Segrià","Avenida Països Catalans s/n","25132","Benavent de Segrià","973 77 76 31",32,NA,41.692979,0.631053,"10-04-20 00:14:44","Lleida"
"Privada","Llar residència per a gent gran Josep Torrent","Carretera de Mollerussa a Linyola Km. 2 - Apdo. de Correos: 87 - Merlets","25245","Vila-sana","973 08 20 10",26,"www.residenciajoseptorrent.com",41.70494,0.903323,"2-05-20 00:14:44","Lleida"
"Privada","Residència ICAD","Calle Calvari 3 - 5","25131","Torre-serona","973 05 02 85",69,"www.icad.cat",41.674765,0.63137,"5-04-20 00:14:44","Lleida"
"Pública local","Residència municipal d'avis de Juneda","Plaça Poeta Jacint Rosinach 1","25430","Juneda","973 15 05 72",52,NA,41.547441,0.828025,"4-04-20 00:14:44","Lleida"
"Pública local","Residencia municipal de Vilanova de Bellpuig","Calle Pare Pacífic 2 - 4","25264","Vilanova de Bellpuig","973 98 97 40",55,NA,41.613781,0.962182,"3-04-20 00:14:44","Lleida"
"Pública autonómica","Residència Lleida-Balàfia","Calle Josep Olondriz Ostiz 6","25005","Lleida","973 24 41 72",96,"www.gss.cat/ca/organitzacio/centresassistencials",41.630564,0.625578,"5-04-20 00:14:44","Lleida"
"Privada","Hospital Berenguer - Residència Mare Güell","Calle Hospital 18","25200","Cervera","973 53 07 30",79,NA,41.670314,1.272347,"8-04-20 00:14:44","Lleida"
"Pública local","Residència d'Avis Vall d'Àger","Calle La Font 2","25691","Àger","973 45 50 58",33,NA,42.00182,0.76243,"18-04-20 00:14:44","Lleida"
"Pública autonómica","Residència assistida Monestir de Sant Bartomeu","Carretera de Belianes s/n","25250","Bellpuig","973 32 21 09",61,"www.grupperemata.com/spa/item/ART00345.html",41.620394,1.008483,"4-04-20 00:14:44","Lleida"
"Pública local","Centre residencial Ca la Cileta","Calle Mollerussa 16","25243","Palau d'Anglesola (El)","973 60 58 18",43,NA,41.649772,0.883551,"25-05-20 00:14:44","Lleida"
"Privada","Caser Residencial Castell d'Oliana","Carretera Artesa de Segre-Adrall Km. 143","25790","Oliana","973 46 30 30",93,"www.caseresidencial.es/castell-d-oliana",42.08309,1.300238,"9-08-20 00:14:44","Lleida"
"Privada","Residencia 3ª edad Mirador del Segrià","Avenida Esports 27","25124","Rosselló","973 73 03 37",48,NA,41.697342,0.590564,"8-04-20 00:14:44","Lleida"
"Pública autonómica","Residència assistida de Ponts","Avenida Font de Valldans 7","25740","Ponts","973 46 09 17",28,NA,41.915507,1.185964,"3-04-20 00:14:44","Lleida"
"Privada","Residència 3ª edat La Teva Llar","Calle La Premsa 20","25004","Lleida","973 22 19 91",31,NA,41.622407,0.625407,"3-04-20 00:14:44","Lleida"
"Privada","Residència CAL Tomeu","Carretera de Vilalta s/n","25748","Cabanabona","973 46 21 82",36,"www.resicaltomeu.com",41.8513,1.21755,"3-04-20 00:14:44","Lleida"
"Privada","Residencia geriátrica Barbens I","Plaça Mestre Benet 4 - 5 - 6","25262","Barbens","973 71 80 10",41,"www.residenciabarbens.cat",41.678221,1.015671,"7-07-20 00:14:44","Lleida"
"Pública local","Residència Geriàtrica Mas Vell","Plaça del Mercadal 15","25310","Agramunt","973 39 16 92",15,NA,41.787095,1.100239,"3-04-20 00:14:44","Lleida"
"Privada","Residencia Barbens II","Calle Nord 11","25262","Barbens","973 58 00 16",34,"www.residenciabarbens.cat",41.678639,1.015447,"7-07-20 00:14:44","Lleida"
