,Titularidad,Nombre,Dirección,CP,Municipio,Teléfono,Plazas,URL,Latitud,Longitud,Actualizado,Provincia,geometry
3468,Pública local,Residencia Luces del Sil,Carretera dos Gozos s/n,32740.0,Parada de Sil,988 20 80 25,72.0,www.lucesdosil.com,42.380236,-7.571144,4-04-20 00:14:44,Ourense,POINT (-7.571144 42.380236)
3469,Pública autonómica,Residencia do Carballiño para maiores con autonomía,Calle Diputación 1,32500.0,Carballiño (O),988 78 81 40,24.0,,42.4373,-8.08212,4-04-20 00:14:44,Ourense,POINT (-8.08212 42.4373)
3470,Privada,Residencia Ansuiña,Calle Samuel González Movilla 37,32701.0,Baños de Molgas,988 43 76 09,18.0,ansuinamolgas.wixsite.com/contacto,42.242637,-7.671410000000001,25-05-20 00:14:44,Ourense,POINT (-7.671410000000001 42.242637)
3471,Privada,Vivienda comunitaria Los Jardines,Calle Emilia Pardo Bazán 29 - 4º,32004.0,Ourense,608 03 88 35,7.0,www.viviendalosjardines.com,42.338846000000004,-7.859586999999999,29-03-20 00:14:44,Ourense,POINT (-7.859586999999999 42.338846)
3472,Pública autonómica,Vivienda comunitaria de Vilar de Santos,NA Carballedo s/n,32650.0,Vilar de Santos,988 44 70 52,6.0,,42.088236,-7.800403,11-07-20 00:14:44,Ourense,POINT (-7.800403 42.088236)
3473,Privada sin fin de lucro,Residencia San Martiño da Mezquita,Calle Nova 8,32549.0,Mezquita (A),988 42 35 13,55.0,www.fundacionsanrosendo.es/residencia-san-martin,42.015215999999995,-7.0502270000000005,12-04-20 00:14:44,Ourense,POINT (-7.050227 42.015216)
3474,Privada sin fin de lucro,Residencia A Saleta,Calle José Antonio 54,32617.0,San Cristovo de Cea,988 28 21 94,53.0,www.fundacionsanrosendo.es/residencia-saleta,42.470432,-7.988962,27-04-20 00:14:44,Ourense,POINT (-7.988962 42.470432)
3475,Privada,Residencia Os Pinos,Carretera Nacional 120 Km. 469,32350.0,Rúa (A),988 31 17 16 / 988 31 16 70,111.0,www.fundacionvaldegodos.com,42.392699,-7.132368,4-04-20 00:14:44,Ourense,POINT (-7.132368 42.392699)
3476,Privada sin fin de lucro,Residencia asistida Divino Maestro,Carretera del Seminario 20,32002.0,Ourense,988 22 11 68,67.0,www.fundacionsanrosendo.es/residencia-divino-maestro,42.342475,-7.880024000000001,6-03-20 00:14:44,Ourense,POINT (-7.880024000000001 42.342475)
3477,Privada,Vivienda comunitaria Amoeiro,NA As Quintas 12,32172.0,Amoeiro,988 27 90 66 / 615 08 65 36,12.0,www.casacomunitariaamoeiro.com,42.406201,-7.9298020000000005,22-03-20 00:14:44,Ourense,POINT (-7.929802 42.406201)
3478,Pública local,Residencia municipal para maiores,Calle Concello 19,32786.0,Chandrexa de Queixa,988 33 40 00,77.0,,42.259783,-7.3793869999999995,29-01-20 00:14:44,Ourense,POINT (-7.379386999999999 42.259783)
3479,Privada sin fin de lucro,Residencia Santiago Apóstol,Calle Villamarín NA,32101.0,Vilamarín,988 28 61 57,32.0,www.fundacionsanrosendo.es/residencia-santiago-apostol,42.465540999999995,-7.888169,11-07-20 00:14:44,Ourense,POINT (-7.888169 42.46554099999999)
3480,Privada,Residencia Xeriátrica San Amaro,Carretera Principal 56,32455.0,San Amaro,988 40 13 98 / 670 50 98 46,46.0,www.residenciasanamaro.es,42.370540999999996,-8.073274000000001,15-04-20 00:14:44,Ourense,POINT (-8.073274000000001 42.370541)
3481,Privada sin fin de lucro,Residencia O Bolo,Calle Serro s/n,32373.0,Bolo (O),988 32 32 27,54.0,www.fundacionsanrosendo.es/residencia-o-bolo,42.306387,-7.101821000000001,12-04-20 00:14:44,Ourense,POINT (-7.101821000000001 42.306387)
3482,Privada,Residencial Pereiro,NA A Medorra 15,32710.0,Pereiro de Aguiar (O),698 18 38 45 / 988 40 56 10,55.0,,42.306783,-7.797389999999999,9-03-20 00:14:44,Ourense,POINT (-7.797389999999999 42.306783)
3483,Privada,Vivienda comunitaria Fogar Antioquia,Calle Cerdeiro 3,32630.0,Xinzo de Limia,988 46 05 39 / 660 90 97 14,12.0,www.fogarantioquia.com,42.064223999999996,-7.721596000000001,25-07-20 00:14:44,Ourense,POINT (-7.721596000000001 42.064224)
3484,Privada,Vivienda comunitaria La Milagrosa,Calle Alfonso X El Sabio 32,32004.0,Ourense,988 22 82 65,11.0,www.residencialamilagrosa.es,42.339923999999996,-7.856324000000001,7-11-20 00:14:44,Ourense,POINT (-7.856324000000001 42.339924)
3485,Pública local,Vivenda comunitaria municipal,Carretera Vide 18 - B,32430.0,Castrelo de Miño,988 48 92 15,12.0,,42.321195,-8.045717999999999,11-07-20 00:14:44,Ourense,POINT (-8.045717999999999 42.321195)
3486,Privada,Residencia de Ramirás,Calle O Mosteiro NA,32810.0,Ramirás,988 47 86 81 / 988 47 86 83,70.0,fundacionvaldegodos.com/centros/mosteiro-de-ramiras,42.167818,-8.030277,13-07-20 00:14:44,Ourense,POINT (-8.030277 42.167818)
3487,Privada,Fogar Residencial Blanco Amor,NA Santa Isabel 10,32521.0,Boborás,988 28 54 00,16.0,,42.450480999999996,-8.148357,16-01-20 00:14:44,Ourense,POINT (-8.148357000000001 42.450481)
3488,Privada,Fogar residencial Carballeda 1 y 2,Calle Lodairo 3,32413.0,Carballeda de Avia,988 48 49 21,44.0,www.residenciacarballedadeavia.com,42.317388,-8.162305,15-04-20 00:14:44,Ourense,POINT (-8.162305 42.317388)
3489,Privada,Residencia de maiores Pena da Sela,NA Lugar Coto das Laxas s/n,32530.0,Irixo (O),988 28 72 97,40.0,,42.509827,-8.115644999999999,6-05-20 00:14:44,Ourense,POINT (-8.115644999999999 42.509827)
3490,Privada,Vivienda comunitaria San Gabriel,NA Lugar Cima de Ribeira s/n,32630.0,Xinzo de Limia,664 16 42 77,12.0,,42.005365999999995,-7.780622,7-11-20 00:14:44,Ourense,POINT (-7.780622 42.005366)
3491,Privada sin fin de lucro,Residencia Santa Mariña,Calle Ladeira 16,32630.0,Xinzo de Limia,988 46 73 04,52.0,www.fundacionsanrosendo.es/residencia-santa-marina,42.060216,-7.723222,12-04-20 00:14:44,Ourense,POINT (-7.723222 42.060216)
3492,Privada,Vivienda comunitaria da 3ª idade Xardín da Rabeda,Calle de Lombo 30,32911.0,San Cibrao das Viñas,988 25 68 40 / 649 63 88 19,12.0,www.xardindarabeda.com,42.278995,-7.812588000000001,19-08-20 00:14:44,Ourense,POINT (-7.812588000000001 42.278995)
3493,Privada,Residencia Geriátrica A Carballa,NA Lugar Cambeo 134,32100.0,Coles,988 20 20 83,43.0,www.acarballa.com,42.410938,-7.882664,7-10-20 00:14:44,Ourense,POINT (-7.882664 42.410938)
3494,Pública autonómica,Residencia da 3ª idade de Larouco,NA Lugar Seara s/n,32358.0,Larouco,988 33 57 09,82.0,www.residencialcarlosiv.com/geriatria/residencias/residencia-de-mayores-de-larouco,42.344765,-7.155674,3-04-20 00:14:44,Ourense,POINT (-7.155674 42.344765)
3495,Privada sin fin de lucro,Residencia Santa Marta,Calle Santa Cruz de Arrabaldo s/n - Sta. Cruz de Arrabaldo,32593.0,Ourense,988 38 40 55,125.0,www.fundacionsanrosendo.es/residencia-santa-marta,42.346633000000004,-7.9888580000000005,15-07-20 00:14:44,Ourense,POINT (-7.988858 42.346633)
3496,Privada sin fin de lucro,Residencia da 3ª idade Santa María la Real,Camino Arieiro 1,32860.0,Entrimo,988 43 46 34 / 988 44 81 14,23.0,www.fundacionsanrosendo.es/residencia-santa-maria-la-real,41.933966,-8.12197,20-02-20 00:14:44,Ourense,POINT (-8.121969999999999 41.933966)
3497,Privada,Vivienda comunitaria Nais,Calle Juan XXIII 14 - 1º,32003.0,Ourense,988 23 80 66,10.0,,42.3409,-7.865272999999999,19-07-20 00:14:44,Ourense,POINT (-7.865272999999999 42.3409)
3498,Privada,Vivienda comunitaria Marivi Blanco,NA A Armada 23,32820.0,Cartelle,988 48 40 96,10.0,,42.266776,-8.079616,25-04-20 00:14:44,Ourense,POINT (-8.079616 42.266776)
3499,Privada,Vivienda comunitaria SOLPOR,NA Lugar de Ulfe 5,32820.0,Cartelle,988 54 06 10 / 662 26 61 65,12.0,,42.205565,-7.947159,8-05-20 00:14:44,Ourense,POINT (-7.947159 42.205565)
3500,Privada sin fin de lucro,Residencia Nosa Señora do Viso,Calle Toural 22,32850.0,Lobeira,988 45 87 61,56.0,www.fundacionsanrosendo.es/residencia-nosa-senhora-do-viso,41.987689,-8.039358,12-04-20 00:14:44,Ourense,POINT (-8.039358 41.987689)
3501,Pública autonómica,Residencia de Maiores de Viana,Calle Ferradal 20,32550.0,Viana do Bolo,988 32 93 33,125.0,fundacionvaldegodos.com/centros/residencia-de-maiores-viana,42.179126000000004,-7.108630000000001,17-07-20 00:14:44,Ourense,POINT (-7.108630000000001 42.179126)
3502,Pública local,Fogar Residencial de Rairiz de Veiga,Plaza del Ayuntamiento 2,32652.0,Rairiz de Veiga,988 03 18 90,24.0,,42.081381,-7.831134,7-05-20 00:14:44,Ourense,POINT (-7.831134 42.081381)
3503,Privada sin fin de lucro,Residencia Santa María Melón,Calle Arrifana s/n,32411.0,Melón,988 48 16 34,44.0,www.fundacionsanrosendo.es/residencia-santa-maria,42.262822,-8.209569,12-04-20 00:14:44,Ourense,POINT (-8.209569 42.262822)
3504,Privada,Vivienda Comunitaria Agarimo Allariz,Camino Outeiro de Orraca 80,32660.0,Allariz,988 44 20 81 / 655 93 90 09,12.0,agarimoallariz.es,42.201931,-7.823931,11-05-20 00:14:44,Ourense,POINT (-7.823931 42.201931)
3505,Privada sin fin de lucro,Residencia de 3ª edad San Carlos,Avenida Francisco Rey 30,32800.0,Celanova,988 43 17 13,58.0,www.residenciasancarlos.org,42.154799,-7.953594,6-07-20 00:14:44,Ourense,POINT (-7.953594 42.154799)
3506,Privada,Vivienda comunitaria Cerval,NA Cerval 17,32172.0,Amoeiro,988 27 99 72,12.0,,42.388467,-7.936771,13-07-20 00:14:44,Ourense,POINT (-7.936771 42.388467)
3507,Privada,Residencia Geriátrica As Caldas,Carretera de Carballiño a Ribadavia Km. 2.2 - Portovía,32500.0,Carballiño (O),988 27 38 25,32.0,,42.409641,-8.077904,8-04-20 00:14:44,Ourense,POINT (-8.077904 42.409641)
3508,Privada,Residencia Hermanos Prieto,Calle Curros Enríquez 49,32500.0,Carballiño (O),988 27 02 43,111.0,,42.432971,-8.075809,9-04-20 00:14:44,Ourense,POINT (-8.075809 42.432971)
3509,Privada sin fin de lucro,Residencia Nuestra Señora de Mundil,Carretera do Viso 63,32824.0,Cartelle,988 49 20 13,36.0,www.fundacionsanrosendo.es/residencia-nuestra-senora-mundil,42.219428,-8.024117,12-04-20 00:14:44,Ourense,POINT (-8.024117 42.219428)
3510,Privada sin fin de lucro,Vivienda comunitaria San Martín de Amoeiro,Calle Cornoces NA,32170.0,Amoeiro,988 28 10 29,12.0,www.fundacionsanrosendo.es/residencia-san-martin-amoreiro,42.420497,-7.947864999999999,9-09-20 00:14:44,Ourense,POINT (-7.947864999999999 42.420497)
3511,Privada sin fin de lucro,Residencia Nuestra Señora de la Salud,NA A Peroxa NA,32150.0,Peroxa (A),988 20 67 72,53.0,www.fundacionsanrosendo.es/residencia-nuestra-senora-salud,42.441204,-7.792025,12-04-20 00:14:44,Ourense,POINT (-7.792025 42.441204)
3512,Pública autonómica,Residencia do maior de Castro Caldelas,Calle Devesa do Conde s/n,32760.0,Castro Caldelas,988 78 87 64,36.0,,42.374716,-7.420959,3-04-20 00:14:44,Ourense,POINT (-7.420959 42.374716)
3513,Pública local,Residencia de maiores de Esgos,Camino Vello 20,32720.0,Esgos,988 29 02 44,57.0,,42.324241,-7.701117,6-03-20 00:14:44,Ourense,POINT (-7.701117 42.324241)
3514,Privada sin fin de lucro,Residencia Arnoia - Nuestra Señora del Socorro,NA Vila Termal s/n,32224.0,Arnoia (A),988 49 24 11 / 988 49 29 66,99.0,www.fundacionsanrosendo.es/residencia-nuestra-senora-perpetuo-socorro,42.267602000000004,-8.151983,12-04-20 00:14:44,Ourense,POINT (-8.151983 42.267602)
3515,Privada sin fin de lucro,Residencia y Apartamentos tutelados San Antonio,Avenida Manuel Vázquez Ogando 5,32520.0,Beariz,988 28 41 73,62.0,www.fundacionsanrosendo.es/residencia-san-antonio,42.467894,-8.27398,12-04-20 00:14:44,Ourense,POINT (-8.27398 42.467894)
3516,Privada sin fin de lucro,Residencia Alameda,Avenida de Pontevedra 17,32005.0,Ourense,988 24 92 03,42.0,www.fundacionsanrosendo.es/residencia-alameda,42.335719,-7.865676,22-04-20 00:14:44,Ourense,POINT (-7.865676 42.335719)
3517,Privada sin fin de lucro,Residencia y Apartamentos tutelados Carballeda,Carretera Entoma s/n,32330.0,Carballeda de Valdeorras,988 33 48 83,46.0,www.fundacionsanrosendo.es/residencia-carballeda-valdeorras,42.415865999999994,-6.916696000000001,13-07-20 00:14:44,Ourense,POINT (-6.916696000000001 42.41586599999999)
3518,Privada,Vivienda comunitaria A Nosa Señora da Franqueira,NA Vilarnaz 12,32100.0,Coles,629 08 16 67,12.0,,42.400681,-7.864172,22-03-20 00:14:44,Ourense,POINT (-7.864172 42.400681)
3519,Privada,Quercus Residencia Xeriátrica,Calle Camping 1,32420.0,Leiro,988 48 56 38,78.0,www.residenciaquercus.es,42.370081,-8.120713,8-04-20 00:14:44,Ourense,POINT (-8.120713 42.370081)
3520,Pública autonómica,Fogar Residencial de Vilar de Barrio,Avenida San Fiz s/n,32702.0,Vilar de Barrio,988 68 09 56 / 988 68 06 71,24.0,,42.161039,-7.607193,4-04-20 00:14:44,Ourense,POINT (-7.607193 42.161039)
3521,Privada,Vivienda comunitaria El Carmen Cartelle,Carretera General de Celanova a Barral 60,32820.0,Cartelle,988 48 43 39 / 618 51 38 59,12.0,avifogal.com/viviendas-y-fogares-comunitarios/vivienda-comunitaria-el-carmen,42.249976000000004,-8.071664,21-09-20 00:14:44,Ourense,POINT (-8.071664 42.249976)
3522,Privada sin fin de lucro,Residencia Nuestra Señora Esperanza,Calle Laxas 41,32005.0,Ourense,988 23 52 12 / 988 23 52 92,176.0,www.fundacionsanrosendo.es/residencia-nuestra-senora-esperanza,42.323855,-7.868211,12-04-20 00:14:44,Ourense,POINT (-7.868211 42.323855)
3523,Privada sin fin de lucro,Residencia Nuestra Señora de Fátima,Avenida Conde de Fenosa 83,32300.0,Barco de Valdeorras (O),988 32 15 16,212.0,www.fundacion-fatima.org,42.416829,-6.994367,7-05-20 00:14:44,Ourense,POINT (-6.994367 42.416829)
3524,Privada sin fin de lucro,Residencia San Martiño,Carretera Parada do Sil s/n,32160.0,Nogueira de Ramuín,988 20 13 48,68.0,www.fundacionsanrosendo.es/residencia-san-martino,42.410583,-7.722022999999999,13-05-20 00:14:44,Ourense,POINT (-7.722022999999999 42.410583)
3525,Privada,Casa comunitaria O Fiadeiro,NA Lugar Cerdal 1,32212.0,Gomesende,988 48 51 36,12.0,,42.195932,-8.081545,21-07-20 00:14:44,Ourense,POINT (-8.081545 42.195932)
3526,Privada,Residencia Virgen de los Milagros,NA Lugar Valdegodos NA,32348.0,Vilamartín de Valdeorras,988 30 00 75,217.0,www.fundacionvaldegodos.com/centros/residencia-virgen-de-los-milagros,42.41056,-7.046078,11-04-20 00:14:44,Ourense,POINT (-7.046078 42.41056)
3527,Privada,Residencia Hogar El Paseo I y II,Calle Emilia Pardo Bazán 22 - 1º y 2º,32004.0,Ourense,988 25 58 87,19.0,,42.339211,-7.859495,20-02-20 00:14:44,Ourense,POINT (-7.859495 42.339211)
3528,Privada,Residencia Monte Barrio,Calle Principal 8,32611.0,Riós,988 59 44 97,40.0,www.montebarrio.com,41.976626,-7.282584,17-04-20 00:14:44,Ourense,POINT (-7.282584 41.976626)
3529,Pública local,Vivienda comunitaria de Xacebáns,NA Xacebáns s/n,32813.0,Quintela de Leirado,988 49 37 18,12.0,www.quinteladeleirado.es/es/casa-comunitaria.htm,42.108672999999996,-8.077556,27-07-20 00:14:44,Ourense,POINT (-8.077556 42.108673)
3530,Pública local,Residencia de la 3ª edad,Avenida Germán Ancochea 27,32780.0,Pobra de Trives (A),988 33 22 20,59.0,,42.333537,-7.258682,4-11-20 00:14:44,Ourense,POINT (-7.258682 42.333537)
3531,Privada,Fogar residencial y vivienda comunitaria de Dacon,Calle Conde Vallellano 83,32573.0,Maside,988 27 41 41,33.0,,42.42284,-8.051793,4-04-20 00:14:44,Ourense,POINT (-8.051793 42.42284)
3532,Privada,Residencia Galisenior,Calle Mateo de Prado 19,32002.0,Ourense,988 25 58 80,45.0,galisenior.com,42.343563,-7.876554,15-04-20 00:14:44,Ourense,POINT (-7.876554 42.343563)
3533,Privada,Vivienda comunitaria Casa Lao,NA Lugar Fustáns 34,32212.0,Gomesende,988 04 00 99,11.0,www.viviendacomunitariacasalao.com/joomla/index.php,42.197375,-8.11332,6-04-20 00:14:44,Ourense,POINT (-8.11332 42.197375)
3534,Privada,Viviendas comunitarias San Roque 1-2-3-4,Calle María Pita 41 - 43- 45 - 47,32550.0,Viana do Bolo,988 32 92 79,32.0,,42.180481,-7.111008,13-03-20 00:14:44,Ourense,POINT (-7.111008 42.180481)
3535,Privada,Residencia Santa Patricia,NA Balbona 31,33429.0,Siero,985 79 29 86,24.0,www.residenciasantapatricia.es,43.393923,-5.758319999999999,3-04-20 00:14:44,Asturias,POINT (-5.758319999999999 43.393923)
3536,Privada,Residencia El Elíseo,Calle Luciano Castañón 7,33205.0,Gijón,984 29 91 29,134.0,www.hreleliseo.com,43.53794,-5.65334,5-05-20 00:14:44,Asturias,POINT (-5.65334 43.53794)
3537,Privada,Residencia El Canto,NA Santullano s/n,33190.0,Regueras (Las),985 79 97 65,24.0,,43.417678,-5.976584,20-11-20 00:14:44,Asturias,POINT (-5.976584 43.417678)
3538,,,,,,,,,,,,,POINT (nan nan)
3539,Privada,Residencia Rey Pelayo,Barrio Monte Moris 9,33492.0,Carreño,985 88 50 44,24.0,www.residenciareypelayo.com,43.568194,-5.739822,29-07-20 00:14:44,Asturias,POINT (-5.739822 43.568194)
3540,Privada,Residencia San Antonio,Carretera AS-246 5465,33390.0,Gijón,985 16 71 26,55.0,residenciasanantonio.es,43.483129,-5.690242,8-04-20 00:14:44,Asturias,POINT (-5.690242 43.483129)
3541,Privada,Residencia El Carmen - Instituto Gerontológico Astur,Calle Ramón y Cajal 18 - bajo,33205.0,Gijón,985 19 56 56,126.0,www.grupogerontologico.com,43.535307,-5.653454,5-05-20 00:14:44,Asturias,POINT (-5.653454 43.535307)
3542,Privada,Residencia San Nicolás,Camino del Monte 322,33203.0,Gijón,985 36 76 28,11.0,www.residenciasannicolas.es,43.546803000000004,-5.619402,14-08-20 00:14:44,Asturias,POINT (-5.619402 43.546803)
3543,Privada,Residencia de 3ª edad Quinta Victoria,Camino de Muyarines 135,33390.0,Gijón,985 16 72 47 / 985 16 79 69,41.0,www.residenciaquintavictoria.com,43.495652,-5.691003,24-07-20 00:14:44,Asturias,POINT (-5.691003 43.495652)
3544,Privada,Centro gerontológico Montevil,Carretera Carbonera 75,33211.0,Gijón,985 14 70 30,98.0,www.grupogerontologico.com,43.517759000000005,-5.674638,15-05-20 00:14:44,Asturias,POINT (-5.674638 43.51775900000001)
3545,Privada,Residencia Senior Celorio,Carretera General AS-263 s/n,33595.0,Llanes,985 40 30 75,40.0,www.grupogerontologico.es/nuestros-centros/residencia-senior-celorio/,43.425447,-4.81165,25-05-20 00:14:44,Asturias,POINT (-4.81165 43.425447)
3546,Privada,Residencia Geriátrica Nueva Era,Camino del Truébano 76,33390.0,Gijón,984 06 59 88,14.0,www.facebook.com/resinuevaera/,43.480824,-5.704964,30-04-20 00:14:44,Asturias,POINT (-5.704964 43.480824)
3547,Privada,Residencial Zarracina,Calle Conde del Real Agrado 1 bis,33205.0,Gijón,985 33 54 06,24.0,www.serviciosgerontologicos.net,43.537295,-5.656783,8-05-20 00:14:44,Asturias,POINT (-5.656783 43.537295)
3548,Privada,Centro Geriátrico Salinas,Calle Ramón y Cajal 24,33405.0,Castrillón,985 50 01 50,25.0,www.geriatricosalinas.es,43.574438,-5.957914,10-07-20 00:14:44,Asturias,POINT (-5.957914 43.574438)
3549,Privada,Residencia El Pardo,Camino del Taleguero 79,33391.0,Gijón,985 13 61 73 / 670 63 34 32,14.0,,43.511756,-5.662548,5-04-20 00:14:44,Asturias,POINT (-5.662548 43.511756)
3550,Privada,Residencia La Flor de Lada,Calle Libertad 13,33934.0,Langreo,984 18 35 60,23.0,geriatricodelada.com,43.303415,-5.698698,4-04-20 00:14:44,Asturias,POINT (-5.698698 43.303415)
3551,Privada,Residencia Atalaya,Camino Viejo del Musel 779,33299.0,Gijón,985 32 89 46,57.0,www.residenciageriatricaatalaya.es,43.550734999999996,-5.704242,24-05-20 00:14:44,Asturias,POINT (-5.704242 43.550735)
3552,Pública autonómica,CPR Santa Bárbara,Avenida San Frechoso 35,33958.0,San Martín del Rey Aurelio,985 65 77 66,92.0,,43.277063,-5.604116,11-04-20 00:14:44,Asturias,POINT (-5.604116 43.277063)
3553,Privada,Residencia Castiello,Travesía del Trole 52,33394.0,Gijón,985 13 33 67,19.0,www.residenciacastiello.es,43.50933,-5.613421,9-04-20 00:14:44,Asturias,POINT (-5.613421 43.50933)
3554,Privada,Hogar Residencia Plaza Real Gijón,Camino Monteviento 394 - Somió,33203.0,Gijón,985 19 63 69,170.0,www.residenciaplazareal.com,43.543529,-5.612455000000001,12-05-20 00:14:44,Asturias,POINT (-5.612455000000001 43.543529)
3555,Privada,DomusVi La Sirena,Calle Los Moros 42,33209.0,Gijón,985 17 47 97,40.0,www.domusvi.es/residencia-para-mayores-en-gijon-domusvi-la-sirena,43.540454,-5.663304,8-04-20 00:14:44,Asturias,POINT (-5.663304 43.540454)
3556,Privada,Residencial Valle del Sol,Carretera AS-248 5365,33391.0,Gijón,985 13 73 98,53.0,www.facebook.com/ResidencialValleDelSol/,43.484953000000004,-5.633408,30-04-20 00:14:44,Asturias,POINT (-5.633408 43.484953)
3557,Privada,Clínica Geriátrica Amaranto,Carretera AS-248 Gijón-Pola de Siero 2841,33391.0,Gijón,985 33 81 15,24.0,,43.496468,-5.654369,20-11-20 00:14:44,Asturias,POINT (-5.654369 43.496468)
3558,Privada sin fin de lucro,Fundación Sanatorio Adaro,Calle Jove y Canella 1,33900.0,Langreo,985 69 21 11,134.0,,43.29303,-5.675933000000001,3-04-20 00:14:44,Asturias,POINT (-5.675933000000001 43.29303)
3559,Privada,Centro Geriátrico Luanco,Calle Isla del Carmen 2 - interior,33440.0,Gozón,984 39 40 41,92.0,www.geriatricoluanco.com,43.613733,-5.797028,11-04-20 00:14:44,Asturias,POINT (-5.797028 43.613733)
3560,Pública autonómica,CPR Moreda,Paseo Les Xandes 8,33679.0,Aller,985 48 38 77,90.0,,43.17345,-5.74597,4-04-20 00:14:44,Asturias,POINT (-5.74597 43.17345)
3561,Privada,Centro residencial Parque de la Luz,Calle Capitán General Gutiérrez Mellado 1 - 3 - 5,33510.0,Siero,985 72 66 51,44.0,www.serviciosgerontologicos.net,43.392271,-5.666884,4-04-20 00:14:44,Asturias,POINT (-5.666884 43.392271)
